LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1760381158.332390,463219.000,9014,2,GX,1,100,-0.549
1760381158.372390,463259.000,9031,3,GX,1,100,-0.671
1760381158.412390,463299.000,9031,3,GX,1,100,-0.610
1760381158.452391,463339.000,9031,3,GX,1,100,-0.671
1760381158.492391,463379.000,9046,2,GX,1,100,-0.610
1760381158.532392,463419.000,9046,2,GX,1,100,-0.763
1760381158.572392,463459.000,9062,3,GX,1,100,-0.580
1760381158.612392,463499.000,9062,3,GX,1,100,-0.427
1760381158.652392,463539.000,9062,3,GX,1,100,-0.397
1760381158.692893,463579.500,9079,2,GX,1,100,-0.732
1760381158.733393,463620.000,9079,2,GX,1,100,-0.641
1760381158.768393,463655.000,9096,3,GX,1,100,-0.580
1760381158.803394,463690.000,9096,3,GX,1,100,-0.671
1760381158.838394,463725.000,9096,3,GX,1,100,-0.732
1760381158.878394,463765.000,9112,3,GX,1,100,-0.702
1760381158.918395,463805.000,9112,3,GX,1,100,-0.702
1760381158.958395,463845.000,9112,3,GX,1,100,-0.732
1760381158.998395,463885.000,9129,2,GX,1,100,-0.580
1760381159.038395,463925.000,9129,2,GX,1,100,-0.488
1760381159.078396,463965.000,9147,3,GX,1,100,-0.610
1760381159.118396,464005.000,9147,3,GX,1,100,-0.824
1760381159.158396,464045.000,9147,3,GX,1,100,-0.641
1760381159.198397,464085.000,9163,2,GX,1,100,-0.641
1760381159.238397,464125.000,9163,2,GX,1,100,-0.610
1760381159.278397,464165.000,9180,3,GX,1,100,-0.519
1760381159.318398,464205.000,9180,3,GX,1,100,-0.580
1760381159.358398,464245.000,9180,3,GX,1,100,-0.549
1760381159.398398,464285.000,9195,2,GX,1,100,-0.641
1760381159.438399,464325.000,9195,2,GX,1,100,-0.671
1760381159.478399,464365.000,9212,3,GX,1,100,-0.610
1760381159.518399,464405.000,9212,3,GX,1,100,-0.580
1760381159.558399,464445.000,9212,3,GX,1,100,-0.488
1760381159.598400,464485.000,9228,3,GX,1,100,-0.549
1760381159.638400,464525.000,9228,3,GX,1,100,-0.824
1760381159.678401,464565.000,9228,3,GX,1,100,-1.007
1760381159.718401,464605.000,9246,2,GX,1,100,-0.946
1760381159.758401,464645.000,9246,2,GX,1,100,-0.763
1760381159.798401,464685.000,9260,3,GX,1,100,-0.763
1760381159.838402,464725.000,9260,3,GX,1,100,-0.580
1760381159.878402,464765.000,9260,3,GX,1,100,-0.549
1760381159.918402,464805.000,9279,2,GX,1,100,-0.671
1760381159.958403,464845.000,9279,2,GX,1,100,-0.671
1760381159.998403,464885.000,9295,3,GX,1,100,-0.854
1760381160.038403,464925.000,9295,3,GX,1,100,-0.885
1760381160.078404,464965.000,9295,3,GX,1,100,-1.099
1760381160.118404,465005.000,9313,2,GX,1,100,-1.160
1760381160.158404,465045.000,9313,2,GX,1,100,-0.885
1760381160.198405,465085.000,9327,3,GX,1,100,-0.702
1760381160.238405,465125.000,9327,3,GX,1,100,-0.793
1760381160.278405,465165.000,9327,3,GX,1,100,-0.793
1760381160.318405,465205.000,9344,2,GX,1,100,-0.488
1760381160.358406,465245.000,9344,2,GX,1,100,-0.641
1760381160.398406,465285.000,9361,3,GX,1,100,-0.519
1760381160.438406,465325.000,9361,3,GX,1,100,-0.671
1760381160.478407,465365.000,9361,3,GX,1,100,-0.610
1760381160.518407,465405.000,9378,2,GX,1,100,-0.610
1760381160.558407,465445.000,9378,2,GX,1,100,-0.824
1760381160.598408,465485.000,9392,3,GX,1,100,-0.702
1760381160.638408,465525.000,9392,3,GX,1,100,-0.702
1760381160.678408,465565.000,9392,3,GX,1,100,-0.671
1760381160.718409,465605.000,9410,2,GX,1,100,-0.519
1760381160.758409,465645.000,9410,2,GX,1,100,-0.397
1760381160.798409,465685.000,9428,3,GX,1,100,-0.519
1760381160.838410,465725.000,9428,3,GX,1,100,-0.641
1760381160.878410,465765.000,9428,3,GX,1,100,-0.610
1760381160.918410,465805.000,9445,3,GX,1,100,-0.519
1760381160.958411,465845.000,9445,3,GX,1,100,-0.580
1760381160.998411,465885.000,9445,3,GX,1,100,-0.488
1760381161.038411,465925.000,9460,2,GX,1,100,-0.458
1760381161.078411,465965.000,9460,2,GX,1,100,-0.519
1760381161.118412,466005.000,9477,3,GX,1,100,-0.549
1760381161.158412,466045.000,9477,3,GX,1,100,-0.610
1760381161.198412,466085.000,9477,3,GX,1,100,-0.488
1760381161.238413,466125.000,9493,2,GX,1,100,-0.641
1760381161.278413,466165.000,9493,2,GX,1,100,-0.610
1760381161.318413,466205.000,9510,3,GX,1,100,-0.671
1760381161.358414,466245.000,9510,3,GX,1,100,-0.763
1760381161.398414,466285.000,9510,3,GX,1,100,-0.763
1760381161.438414,466325.000,9527,2,GX,1,100,-0.702
1760381161.478415,466365.000,9527,2,GX,1,100,-0.549
1760381161.518415,466405.000,9544,3,GX,1,100,-0.580
1760381161.558415,466445.000,9544,3,GX,1,100,-0.641
1760381161.598416,466485.000,9544,3,GX,1,100,-0.641
1760381161.638416,466525.000,9560,2,GX,1,100,-0.641
1760381161.678416,466565.000,9560,2,GX,1,100,-0.580
1760381161.718416,466605.000,9578,3,GX,1,100,-0.580
1760381161.758417,466645.000,9578,3,GX,1,100,-0.519
1760381161.798417,466685.000,9578,3,GX,1,100,-0.275
1760381161.838418,466725.000,9594,2,GX,1,100,-0.488
1760381161.878418,466765.000,9594,2,GX,1,100,-0.793
1760381161.918418,466805.000,9609,3,GX,1,100,-0.641
1760381161.958418,466845.000,9609,3,GX,1,100,-0.519
1760381161.998419,466885.000,9609,3,GX,1,100,-0.488
1760381162.038419,466925.000,9626,3,GX,1,100,-0.610
1760381162.078419,466965.000,9626,3,GX,1,100,-0.671
1760381162.118420,467005.000,9626,3,GX,1,100,-0.610
1760381162.158420,467045.000,9645,2,GX,1,100,-0.732
1760381162.198420,467085.000,9645,2,GX,1,100,-0.122
1760381162.238420,467125.000,9661,3,GX,1,100,-0.427
1760381162.278421,467165.000,9661,3,GX,1,100,-1.038
1760381162.318421,467205.000,9661,3,GX,1,100,-0.580
1760381162.358422,467245.000,9678,2,GX,1,100,-0.366
1760381162.398422,467285.000,9678,2,GX,1,100,-0.519
1760381162.434089,467320.667,9700,3,GX,1,100,-0.702
1760381162.469756,467356.333,9700,3,GX,1,100,-0.793
1760381162.505423,467392.000,9700,3,GX,1,100,-0.366
1760381162.545423,467432.000,9717,3,GX,1,100,-0.793
1760381162.585423,467472.000,9717,3,GX,1,100,-0.824
1760381162.625424,467512.000,9717,3,GX,1,100,-0.854
1760381162.665424,467552.000,9733,2,GX,1,100,-0.732
1760381162.705424,467592.000,9733,2,GX,1,100,-0.854
1760381162.745425,467632.000,9749,3,GX,1,100,-0.763
1760381162.785425,467672.000,9749,3,GX,1,100,-0.366
1760381162.825425,467712.000,9749,3,GX,1,100,-0.275
1760381162.865426,467752.000,9765,2,GX,1,100,-0.366
1760381162.905426,467792.000,9765,2,GX,1,100,-0.061
1760381162.945426,467832.000,9784,3,GX,1,100,-0.244
1760381162.985426,467872.000,9784,3,GX,1,100,-0.397
1760381163.025427,467912.000,9784,3,GX,1,100,-0.946
1760381163.065427,467952.000,9801,2,GX,1,100,-0.916
1760381163.105427,467992.000,9801,2,GX,1,100,-0.854
1760381163.145428,468032.000,9817,3,GX,1,100,-0.824
1760381163.185428,468072.000,9817,3,GX,1,100,-0.458
1760381163.225428,468112.000,9817,3,GX,1,100,-0.153
1760381163.265429,468152.000,9832,2,GX,1,100,-0.092
1760381163.305429,468192.000,9832,2,GX,1,100,-0.275
1760381163.345429,468232.000,9849,3,GX,1,100,-0.092
1760381163.385430,468272.000,9849,3,GX,1,100,-0.732
1760381163.425430,468312.000,9849,3,GX,1,100,-1.587
1760381163.465430,468352.000,9866,2,GX,1,100,-1.251
1760381163.505430,468392.000,9866,2,GX,1,100,-0.793
1760381163.545431,468432.000,9883,3,GX,1,100,-0.946
1760381163.585431,468472.000,9883,3,GX,1,100,-0.885
1760381163.625432,468512.000,9883,3,GX,1,100,-1.038
1760381163.665432,468552.000,9897,2,GX,1,100,-0.549
1760381163.705432,468592.000,9897,2,GX,1,100,-0.458
1760381163.745432,468632.000,9917,3,GX,1,100,-0.610
1760381163.785433,468672.000,9917,3,GX,1,100,-0.580
1760381163.825433,468712.000,9917,3,GX,1,100,-0.214
1760381163.865433,468752.000,9933,3,GX,1,100,0.122
1760381163.905434,468792.000,9933,3,GX,1,100,-0.153
1760381163.945434,468832.000,9933,3,GX,1,100,-0.946
1760381163.985434,468872.000,9950,2,GX,1,100,-0.824
1760381164.025434,468912.000,9950,2,GX,1,100,-0.610
1760381164.065435,468952.000,9965,3,GX,1,100,-1.465
1760381164.105435,468992.000,9965,3,GX,1,100,-1.373
1760381164.145436,469032.000,9965,3,GX,1,100,-0.946
1760381164.185436,469072.000,9982,2,GX,1,100,-1.343
1760381164.225436,469112.000,9982,2,GX,1,100,-1.404
1760381164.265436,469152.000,9998,3,GX,1,100,-0.488
1760381164.305437,469192.000,9998,3,GX,1,100,-0.946
1760381164.345437,469232.000,9998,3,GX,1,100,-1.434
1760381164.385437,469272.000,10018,2,GX,1,100,-1.465
1760381164.425438,469312.000,10018,2,GX,1,100,-1.373
1760381164.465438,469352.000,10032,3,GX,1,100,-1.160
1760381164.505438,469392.000,10032,3,GX,1,100,-1.068
1760381164.545439,469432.000,10032,3,GX,1,100,-0.946
1760381164.585439,469472.000,10049,2,GX,1,100,-0.732
1760381164.625439,469512.000,10049,2,GX,1,100,-0.275
1760381164.665440,469552.000,10065,3,GX,1,100,-0.336
1760381164.705440,469592.000,10065,3,GX,1,100,-0.336
1760381164.745440,469632.000,10065,3,GX,1,100,-0.916
1760381164.785441,469672.000,10083,2,GX,1,100,-0.580
1760381164.825441,469712.000,10083,2,GX,1,100,-0.977
1760381164.865441,469752.000,10097,3,GX,1,100,-0.732
1760381164.905442,469792.000,10097,3,GX,1,100,-0.488
1760381164.945442,469832.000,10097,3,GX,1,100,-0.610
1760381164.985442,469872.000,10114,2,GX,1,100,-0.458
1760381165.025442,469912.000,10114,2,GX,1,100,-0.671
1760381165.065443,469952.000,10133,3,GX,1,100,-0.702
1760381165.105443,469992.000,10133,3,GX,1,100,-0.641
1760381165.145443,470032.000,10133,3,GX,1,100,-0.885
1760381165.185444,470072.000,10150,2,GX,1,100,-0.793
1760381165.225444,470112.000,10150,2,GX,1,100,-0.641
1760381165.265444,470152.000,10165,3,GX,1,100,-0.519
1760381165.305445,470192.000,10165,3,GX,1,100,-0.153
1760381165.345445,470232.000,10165,3,GX,1,100,0.427
1760381165.385445,470272.000,10182,3,GX,1,100,1.038
1760381165.425446,470312.000,10182,3,GX,1,100,0.336
1760381165.465446,470352.000,10182,3,GX,1,100,-0.519
1760381165.505446,470392.000,10198,2,GX,1,100,-0.763
1760381165.545447,470432.000,10198,2,GX,1,100,-0.885
1760381165.585447,470472.000,10215,3,GX,1,100,-0.427
1760381165.625447,470512.000,10215,3,GX,1,100,-0.244
1760381165.665447,470552.000,10215,3,GX,1,100,-0.763
1760381165.705448,470592.000,10230,2,GX,1,100,-0.610
1760381165.745448,470632.000,10230,2,GX,1,100,-0.549
1760381165.785448,470672.000,10249,3,GX,1,100,-1.221
1760381165.825449,470712.000,10249,3,GX,1,100,-0.977
1760381165.865449,470752.000,10249,3,GX,1,100,-1.099
1760381165.900783,470787.333,10265,3,GX,1,100,-1.190
1760381165.936116,470822.667,10265,3,GX,1,100,-1.007
1760381165.971450,470858.000,10265,3,GX,1,100,-1.190
1760381166.011450,470898.000,10282,2,GX,1,100,-0.916
1760381166.051450,470938.000,10282,2,GX,1,100,-0.275
1760381166.091451,470978.000,10299,3,GX,1,100,-0.488
1760381166.131451,471018.000,10299,3,GX,1,100,-0.671
1760381166.171452,471058.000,10299,3,GX,1,100,-0.610
1760381166.211452,471098.000,10314,2,GX,1,100,-0.702
1760381166.251452,471138.000,10314,2,GX,1,100,-0.427
1760381166.291452,471178.000,10330,3,GX,1,100,-0.397
